date,close
2020-05-07,91.60277979855042
2020-05-08,91.70243116363807
2020-05-09,91.19895550952187
2020-05-10,89.64829207845574
2020-05-11,89.71685505326175
2020-05-12,88.65455133953566
2020-05-13,89.12814377017084
2020-05-14,88.20871953593704
2020-05-15,89.75865394095457
2020-05-16,88.97540064861833
2020-05-17,88.65333913241265
2020-05-18,89.46685634978233
2020-05-19,88.23599203334837
2020-05-20,88.46345196795251
2020-05-21,89.77059472223493
2020-05-22,88.1631114876737
2020-05-23,88.34774534620601
2020-05-24,88.60762814045444
2020-05-25,89.38945101223175
2020-05-26,88.15250030135365
2020-05-27,86.83204368826938
2020-05-28,87.35398525388628
2020-05-29,87.65096992711946
2020-05-30,87.90146277746534
2020-05-31,88.24791098696232
2020-06-01,87.56788626538383
2020-06-02,87.80013996254483
2020-06-03,88.09321243584351
2020-06-04,87.37886101781714
2020-06-05,89.2446355289619
2020-06-06,89.71846844987368
2020-06-07,88.52716495267104
2020-06-08,89.18371856130487
2020-06-09,88.20903689107755
2020-06-10,88.99612149482
2020-06-11,90.1547170738274
2020-06-12,89.3340347554757
2020-06-13,90.29741088472001
2020-06-14,90.71019181165651
2020-06-15,91.53225197165101
2020-06-16,93.42904495430494
2020-06-17,93.18365683830208
2020-06-18,92.4299206739446
2020-06-19,91.54040624431906
2020-06-20,90.72459595935362
2020-06-21,90.64749424993953
2020-06-22,90.98864622475617
2020-06-23,91.2653370240862
2020-06-24,92.0925202731222
2020-06-25,92.10552216500011
2020-06-26,93.55905624215744
2020-06-27,93.29439940891947
2020-06-28,96.0145685755091
2020-06-29,96.6402359232741
2020-06-30,95.78307836685782
2020-07-01,94.71218586879671
2020-07-02,95.19465828403989
2020-07-03,94.97119549871404
2020-07-04,95.68519599280613
2020-07-05,96.15843361737967
2020-07-06,96.08560470472281
2020-07-07,95.2388109866544
2020-07-08,93.72396376196853
2020-07-09,93.27744880990151
2020-07-10,94.13384760422498
2020-07-11,94.34794134835519
2020-07-12,93.1022025696432
2020-07-13,93.27538349549438
2020-07-14,93.66070087522323
2020-07-15,92.77684343902209
2020-07-16,92.93056854496761
2020-07-17,92.98877726341361
2020-07-18,91.845806965583
2020-07-19,92.20359432593128
2020-07-20,92.76437885229952
2020-07-21,93.84743009547479
2020-07-22,94.90123214750969
2020-07-23,93.5235627795526
2020-07-24,92.58573773963748
2020-07-25,93.10077300684614
2020-07-26,93.61455895775835
2020-07-27,94.1296066440644
2020-07-28,97.98233813471911
2020-07-29,98.55322864541228
2020-07-30,99.68879428559288
2020-07-31,100.64279604908609
2020-08-01,101.29418730039188
2020-08-02,100.97891805575154
2020-08-03,101.7378872762448
2020-08-04,100.96506206170723
2020-08-05,100.72824345496723
2020-08-06,100.24287990713812
2020-08-07,100.32475404652443
2020-08-08,102.63941261319795
2020-08-09,100.7721474206062
2020-08-10,101.45840761098071
2020-08-11,99.84569173979106
2020-08-12,99.37375987400164
2020-08-13,100.462710470969
2020-08-14,100.52699049006446
2020-08-15,99.44924571213515
2020-08-16,98.73394200287518
2020-08-17,99.41353975180986
2020-08-18,98.68317312009272
2020-08-19,98.8996317096747
2020-08-20,98.94520354957851
2020-08-21,98.2936032019727
2020-08-22,100.43754729129802
2020-08-23,101.07146631361603
2020-08-24,99.04632372695842
2020-08-25,99.23277804172785
2020-08-26,98.57099157695946
2020-08-27,99.42342491175569
2020-08-28,98.63090417332299
2020-08-29,98.51616773185609
2020-08-30,99.02115501083655
2020-08-31,99.88691020500667
2020-09-01,98.68661379795088
2020-09-02,98.35211256210994
2020-09-03,97.87716725094899
2020-09-04,97.22383801837528
2020-09-05,98.98929225865638
2020-09-06,99.39427396961733
2020-09-07,98.13339001528229
2020-09-08,99.05125196233706
2020-09-09,101.17340815934969
2020-09-10,102.20587341990084
2020-09-11,100.68650345394683
2020-09-12,100.20226938108057
2020-09-13,101.4691805302672
2020-09-14,100.76151106464842
2020-09-15,101.20533049279464
2020-09-16,101.97996454622398
2020-09-17,101.0530340746459
2020-09-18,100.9935087185841
2020-09-19,97.75224137851502
2020-09-20,96.72785373718074
2020-09-21,96.47528558578757
2020-09-22,95.22750240382273
2020-09-23,96.85991370775436
2020-09-24,95.42977232979372
2020-09-25,94.98972784309674
2020-09-26,95.12046842038284
2020-09-27,96.56174170944895
2020-09-28,95.12587955826952
2020-09-29,96.28904331042447
2020-09-30,96.29927637144405
2020-10-01,95.3177677203961
2020-10-02,95.77987119465938
2020-10-03,95.97893089023285
2020-10-04,95.37871401307405
2020-10-05,95.44851609806408
2020-10-06,95.06320250120231
2020-10-07,95.17671984645357
2020-10-08,95.8388505209746
2020-10-09,97.42486733711996
2020-10-10,96.18705183829312
2020-10-11,98.32008521294938
2020-10-12,96.36799741342688
2020-10-13,96.21621231839129
2020-10-14,96.80452952487586
2020-10-15,97.0855213926109
2020-10-16,96.4628218727903
2020-10-17,96.25469962243302
2020-10-18,95.7616986877742
2020-10-19,95.17233393082998
2020-10-20,96.02193602785101
2020-10-21,96.37895151381606
2020-10-22,95.6860419185554
2020-10-23,96.58564179398866
2020-10-24,96.89294131486527
2020-10-25,97.70580343370422
2020-10-26,98.33543227562784
2020-10-27,97.50643726470577
2020-10-28,96.9462562245088
2020-10-29,97.69354982963206
2020-10-30,98.30392009506552
2020-10-31,98.28301850110137
2020-11-01,98.40034588441016
2020-11-02,99.67801078019858
2020-11-03,99.08643939136275
2020-11-04,99.63353677253279
2020-11-05,99.4313441200989
2020-11-06,99.21366291687167
2020-11-07,100.31243976885887
2020-11-08,101.1378561178469
2020-11-09,101.95136575384753
2020-11-10,103.25684456100186
2020-11-11,103.27784840263462
2020-11-12,103.95980137392958
2020-11-13,103.64953461733613
2020-11-14,103.97370096982456
2020-11-15,103.84355791545688
2020-11-16,103.9405538804496
2020-11-17,104.53571090588652
2020-11-18,103.71749022265304
2020-11-19,105.80987749833851
2020-11-20,104.8038601168388
2020-11-21,103.58967150405107
2020-11-22,104.74778237755113
2020-11-23,105.53944507151408
2020-11-24,106.16356488856623
2020-11-25,106.7919103978305
2020-11-26,106.7796636249836
2020-11-27,105.88240925349777
2020-11-28,105.9582138116915
2020-11-29,105.28105210017938
2020-11-30,106.25617183359714
2020-12-01,106.10911445209499
2020-12-02,105.28361725530247
2020-12-03,104.96223141364949
2020-12-04,105.37516286792511
2020-12-05,104.81143831512114
2020-12-06,103.9892179195547
2020-12-07,104.23290513104662
2020-12-08,104.47787170215534
2020-12-09,103.9709285267842
2020-12-10,103.49989022116588
2020-12-11,103.73194015852353
2020-12-12,102.2838558170262
2020-12-13,100.87639204264964
2020-12-14,100.1579478213972
2020-12-15,99.94450066968535
2020-12-16,100.25540823528337
2020-12-17,101.73076445223292
2020-12-18,102.58842407543493
2020-12-19,102.4284855454715
2020-12-20,102.40946933756882
2020-12-21,101.40693997293101
2020-12-22,101.38842683693862
2020-12-23,101.09976819801848
2020-12-24,101.42248675835657
2020-12-25,100.59525581480425
2020-12-26,101.11460232904543
2020-12-27,102.647341242048
2020-12-28,102.53858109359115
2020-12-29,102.94029281569009
2020-12-30,103.6304368074012
2020-12-31,103.22921633551536
2021-01-01,103.45330881732578
2021-01-02,103.46590121810758
2021-01-03,103.5635773166564
2021-01-04,102.79056753280094
2021-01-05,102.81507770705988
2021-01-06,103.31307599830532
2021-01-07,104.76421960610037
2021-01-08,105.72349043218557
2021-01-09,107.87667288969713
2021-01-10,107.10932532680908
2021-01-11,107.98164596352976
2021-01-12,108.16498796926811
2021-01-13,110.35479090248579
2021-01-14,109.54649261713064
2021-01-15,108.70677077494986
2021-01-16,108.10737812950583
2021-01-17,105.98348240519603
2021-01-18,105.45772738351526
2021-01-19,104.69859472196157
2021-01-20,104.84898850843777
2021-01-21,105.19074448421493
2021-01-22,107.06691532343082
2021-01-23,108.01733916161687
2021-01-24,107.44043550595447
2021-01-25,106.54202083460612
2021-01-26,107.03394000611262
2021-01-27,105.71370679909198
2021-01-28,107.54516556494633
2021-01-29,108.72460568566761
2021-01-30,108.25543003356292
2021-01-31,106.54229550447204
2021-02-01,107.89616787863744
2021-02-02,107.78162803338483
2021-02-03,109.0194443453583
2021-02-04,107.42501668656392
2021-02-05,106.82564166361016
2021-02-06,106.83088536332833
2021-02-07,106.87786595709308
2021-02-08,106.42780048561383
2021-02-09,107.05065041796134
2021-02-10,105.98302998857874
2021-02-11,105.84065050355744
2021-02-12,105.96094613526934
2021-02-13,106.47538496932809
2021-02-14,107.18699984741698
2021-02-15,106.06235775557911
2021-02-16,104.5282435848435
2021-02-17,105.805920406742
2021-02-18,106.1382344187216
2021-02-19,105.38974788216504
2021-02-20,106.94089985768755
2021-02-21,107.05657449198041
2021-02-22,108.23587167604424
2021-02-23,108.30339015745436
2021-02-24,110.36413808233634
2021-02-25,112.11947892477954
2021-02-26,111.87051477630047
2021-02-27,112.84208572725483
2021-02-28,113.48746167683997
2021-03-01,114.85609323437232
2021-03-02,113.89116977379221
2021-03-03,114.57722123379065
2021-03-04,115.63564572064024
2021-03-05,113.87690623421713
2021-03-06,112.69364772155136
2021-03-07,110.65441554379126
2021-03-08,110.3850087093467
2021-03-09,111.10255096514267
2021-03-10,112.6049080172387
2021-03-11,112.67900279765847
2021-03-12,114.30761834322976
2021-03-13,112.92751688501487
2021-03-14,111.22413444565971
2021-03-15,111.1685867467631
2021-03-16,111.5526521957024
2021-03-17,111.5199574476083
2021-03-18,109.45251534756844
2021-03-19,109.36339530805564
2021-03-20,108.05892580755079
2021-03-21,108.72859835638083
2021-03-22,109.09519660247767
2021-03-23,108.15531681615032
2021-03-24,107.64144989881362
2021-03-25,106.58223637692467
2021-03-26,106.51955727965151
2021-03-27,107.47469960015275
2021-03-28,106.4889735538172
2021-03-29,106.99302006933505
2021-03-30,106.4627624509626
2021-03-31,105.66988961870025
2021-04-01,105.5628592587457
2021-04-02,104.52761693632633
2021-04-03,103.97396763097915
2021-04-04,102.7760897383903
2021-04-05,104.74081487130668
2021-04-06,104.7760784232784
2021-04-07,104.07635291528582
2021-04-08,104.29033282602005
2021-04-09,104.17800477632922
2021-04-10,103.957035176796
2021-04-11,104.57120187683942
2021-04-12,105.32870958688673
2021-04-13,104.7982084392762
2021-04-14,104.22239019863152
2021-04-15,103.94733850147988
2021-04-16,101.64541733674429
2021-04-17,100.13022627454573
2021-04-18,101.49710054199026
2021-04-19,103.14206825549155
2021-04-20,102.89303221593516
2021-04-21,103.46958917899093
2021-04-22,103.78083933353447
2021-04-23,106.85972014198971
2021-04-24,107.97929505342428
2021-04-25,107.85137746194351
2021-04-26,106.89583702134308
2021-04-27,105.28939070108552
2021-04-28,105.49285433695275
2021-04-29,104.73650359166844
2021-04-30,103.31424988207077
2021-05-01,102.66767699782824
2021-05-02,101.58612899421384
2021-05-03,103.2732706292864
2021-05-04,104.15491038623585
2021-05-05,104.14693774491924
2021-05-06,105.62688188380926
2021-05-07,105.70425019145688
2021-05-08,104.84296599012862
2021-05-09,106.36609006739828
2021-05-10,106.90500011108294
2021-05-11,105.86775395675649
2021-05-12,105.67741527867287
2021-05-13,104.80179702528811
2021-05-14,103.41899729432377
2021-05-15,104.34517484185542
2021-05-16,106.25459148232555
2021-05-17,104.85602390850642
2021-05-18,105.41899314519698
2021-05-19,104.76835057607515
2021-05-20,104.28122519231046
2021-05-21,103.6888312680716
2021-05-22,102.82484049839178
2021-05-23,102.8733621263366
2021-05-24,102.04241200992556
2021-05-25,102.3128688357054
2021-05-26,102.26263072625626
2021-05-27,102.02368267938985
2021-05-28,101.11611901734825
2021-05-29,100.53934768677992
2021-05-30,101.29473891260568
2021-05-31,101.79565610023006
2021-06-01,100.81810085543151
2021-06-02,100.91743316086074
2021-06-03,101.66882028423252
2021-06-04,99.99941500311115
2021-06-05,100.54277519549109
2021-06-06,99.88015143654525
2021-06-07,100.4507501051384
2021-06-08,99.68749094859588
2021-06-09,97.88260884793137
2021-06-10,96.2550664100482
2021-06-11,96.30315135670958
2021-06-12,96.56287385843106
2021-06-13,95.65855723332666
2021-06-14,96.29714969210403
2021-06-15,94.63562962983507
2021-06-16,94.56954983118776
2021-06-17,93.3585336314253
2021-06-18,92.70669752362313
2021-06-19,92.75409619493955
2021-06-20,91.8936828296556
2021-06-21,91.50912728542578
2021-06-22,92.51542009464022
2021-06-23,91.93852822511707
2021-06-24,92.77422033718221
2021-06-25,91.64451348252459
2021-06-26,92.17431766043987
2021-06-27,93.61588628109777
2021-06-28,91.14424178097049
2021-06-29,90.34734652550001
2021-06-30,90.92441865268054
2021-07-01,90.72137326663756
2021-07-02,91.09251914000886
2021-07-03,90.48853395329304
2021-07-04,90.57512374076595
2021-07-05,90.41944650537386
2021-07-06,91.58722856703366
2021-07-07,91.84164941033488
2021-07-08,92.17925207241008
2021-07-09,91.76737510628762
2021-07-10,91.27976888221512
2021-07-11,90.8472106943955
2021-07-12,91.2416628367738
2021-07-13,90.82067835595353
2021-07-14,91.11045321284995
2021-07-15,93.1858540114954
2021-07-16,94.05697871492708
2021-07-17,93.73095518275925
2021-07-18,94.93216910492319
2021-07-19,94.52409373190163
2021-07-20,92.48596919672377
2021-07-21,91.47788288580638
2021-07-22,89.60709096478053
2021-07-23,89.2555774807392
2021-07-24,89.27399585992876
2021-07-25,90.95043317220404
2021-07-26,91.27736054596821
2021-07-27,91.05826001715934
2021-07-28,91.88766559834283
2021-07-29,89.67653028933495
2021-07-30,89.91214484744351
2021-07-31,90.68301004133048
2021-08-01,89.20442379555064
2021-08-02,90.34817783875756
2021-08-03,90.68667424625198
2021-08-04,90.27138633235118
2021-08-05,90.90416819845747
2021-08-06,93.17486105626186
2021-08-07,93.35672731132036
2021-08-08,93.60494789762069
2021-08-09,93.14558699808045
2021-08-10,92.29574262861566
2021-08-11,93.1260784451599
2021-08-12,92.26999461925104
2021-08-13,92.34156085647042
2021-08-14,91.86390340970532
2021-08-15,92.34288323545171
2021-08-16,92.67654534073866
2021-08-17,93.71408528499654
2021-08-18,93.2040688861418
2021-08-19,92.93419395084842
2021-08-20,91.95543023506613
2021-08-21,91.51113697499001
2021-08-22,91.88843746803487
2021-08-23,92.64542608468022
2021-08-24,91.7232607605026
2021-08-25,92.59286668060825
2021-08-26,93.94850453941321
2021-08-27,94.36193944263691
2021-08-28,96.23873525519497
2021-08-29,95.46494605609139
2021-08-30,94.22029135277998
2021-08-31,92.4415711038757
2021-09-01,93.93761541536489
2021-09-02,94.59198107171895
2021-09-03,94.53639640080848
2021-09-04,94.81636502712831
2021-09-05,93.69087597982993
2021-09-06,96.13662795944676
2021-09-07,96.26584914142198
2021-09-08,96.37524393602688
2021-09-09,97.10101055992557
2021-09-10,97.58201979166229
2021-09-11,97.80590381594142
2021-09-12,97.0154293604961
2021-09-13,97.4868977176321
2021-09-14,99.36892221410713
2021-09-15,100.71434226026211
2021-09-16,102.30752888690151
2021-09-17,101.79631321047032
2021-09-18,100.80670839021174
2021-09-19,100.6809214701121
2021-09-20,100.73664638240079
2021-09-21,101.83083790087174
2021-09-22,100.13837327115692
2021-09-23,101.66792359061753
2021-09-24,101.50991569203855
2021-09-25,101.08303462209112
2021-09-26,100.07093024683095
2021-09-27,98.41607357496518
2021-09-28,99.2392441589271
2021-09-29,99.31256212611551
2021-09-30,98.02260122637445
2021-10-01,96.72752245431083
2021-10-02,96.3917377550207
2021-10-03,98.0607592803101
2021-10-04,97.8011679289465
2021-10-05,96.29802497582838
2021-10-06,96.05228191174244
2021-10-07,95.77955834199477
2021-10-08,93.08267169905321
2021-10-09,93.02837683253539
2021-10-10,92.79744230232671
2021-10-11,93.49364866714014
2021-10-12,95.34260476208547
2021-10-13,96.46916979163323
2021-10-14,96.2002811010784
2021-10-15,95.09375519233673
2021-10-16,97.66711499558659
2021-10-17,97.72633342960108
2021-10-18,97.74026272151403
2021-10-19,97.71613763440402
2021-10-20,97.91422239517188
2021-10-21,97.76986198324794
2021-10-22,97.1961999763677
2021-10-23,96.6493410351273
2021-10-24,96.61658776491132
2021-10-25,96.07316299377754
2021-10-26,95.36031721110038
2021-10-27,95.46674743879228
2021-10-28,95.21177022137142
2021-10-29,96.7157632099541
2021-10-30,94.0647934015611
2021-10-31,95.15630025348356
2021-11-01,96.4023854459812
2021-11-02,94.32899521357304
2021-11-03,93.98630761949269
2021-11-04,93.6148667534969
2021-11-05,92.20735505877907
2021-11-06,91.4295383711882
2021-11-07,90.31896252572237
2021-11-08,92.071232969146
2021-11-09,93.00691136229345
2021-11-10,94.27846645728762
2021-11-11,95.00013852133085
2021-11-12,93.87108675011362
2021-11-13,93.34656648383385
2021-11-14,93.83594104506177
2021-11-15,92.61381323616982
2021-11-16,93.32681166634221
2021-11-17,93.08648626818407
2021-11-18,92.71166546063448
2021-11-19,93.42262542883797
2021-11-20,93.86688874032401
2021-11-21,93.50592257450492
2021-11-22,94.66525237786918
2021-11-23,93.58418905026927
2021-11-24,94.20012465721354
2021-11-25,94.79322591518192
2021-11-26,94.48367947586793
2021-11-27,94.80981249811005
2021-11-28,93.55869892172475
2021-11-29,94.48272594093166
2021-11-30,94.29782380448866
2021-12-01,93.77510078396962
2021-12-02,94.82411000980652
2021-12-03,94.11976631926375
2021-12-04,92.71130502290019
2021-12-05,91.15467584937629
2021-12-06,91.76068580072193
2021-12-07,90.48025644822565
2021-12-08,92.23505063021001
2021-12-09,90.15312122232629
2021-12-10,91.84957759061632
2021-12-11,92.06059505781894
2021-12-12,91.96388194594856
2021-12-13,91.4189628591396
2021-12-14,91.81809897349167
2021-12-15,91.78046427106682
2021-12-16,92.88376615308334
2021-12-17,92.99799380174538
2021-12-18,93.14829556320727
2021-12-19,92.7846833509934
2021-12-20,92.72773772727234
2021-12-21,93.0355394961644
2021-12-22,91.32537110350778
2021-12-23,89.97718568140206
2021-12-24,90.72044977542478
2021-12-25,90.89131521355272
2021-12-26,90.70733187720003
2021-12-27,90.72576581026543
2021-12-28,91.0733475156271
2021-12-29,90.53358783531775
2021-12-30,89.75528310991542
2021-12-31,89.95112836501312
2022-01-01,88.97275558739808
2022-01-02,89.38100834311255
2022-01-03,87.67842473887471
2022-01-04,88.70758037620035
2022-01-05,89.1801778586134
2022-01-06,89.43620759292727
2022-01-07,90.41889857687279
2022-01-08,92.08437302133537
2022-01-09,93.0987430863535
2022-01-10,91.25786885502185
2022-01-11,89.97829188828615
2022-01-12,89.35347331059047
2022-01-13,89.3795643608013
2022-01-14,89.89722338127042
2022-01-15,89.17147956811696
2022-01-16,89.35824633259404
2022-01-17,88.60286340024072
2022-01-18,87.99134559724877
2022-01-19,86.58468450040054
2022-01-20,85.66145125428964
2022-01-21,84.3097666486733
2022-01-22,83.33389339569598
2022-01-23,84.38753519230382
2022-01-24,83.43813630347188
2022-01-25,86.07051836830927
2022-01-26,86.56383626919015
2022-01-27,86.74867239288503
2022-01-28,85.8903146127038
2022-01-29,86.5906244921128
2022-01-30,86.01498666587503
2022-01-31,86.1369964805204
2022-02-01,88.69708101878919
2022-02-02,88.60102111906454
2022-02-03,89.7502944453502
2022-02-04,89.04711802022432
2022-02-05,89.01212952972736
2022-02-06,90.78293016536287
2022-02-07,90.1559631075751
2022-02-08,91.96841166557203
2022-02-09,92.67616360102751
2022-02-10,92.11369682513325
2022-02-11,92.74610456418876
2022-02-12,93.7186590138155
2022-02-13,94.34046897603268
2022-02-14,92.77024425614223
2022-02-15,92.04310708031736
2022-02-16,91.79558844476585
2022-02-17,91.72115501566581
2022-02-18,92.34182711321648
2022-02-19,92.51952811414975
2022-02-20,91.18418375543965
2022-02-21,91.56438160644561
2022-02-22,92.17496735172944
2022-02-23,92.73475779966047
2022-02-24,93.81553852521509
2022-02-25,94.64946067976399
2022-02-26,95.10864075899244
2022-02-27,95.03847504753378
2022-02-28,93.3775141140178
2022-03-01,93.80713233315038
2022-03-02,94.0148200203135
2022-03-03,94.28639885750886
2022-03-04,93.00965028168855
2022-03-05,91.9285937412803
2022-03-06,92.9817465946132
2022-03-07,92.94219144075655
2022-03-08,93.62369213812916
2022-03-09,93.65201051425963
2022-03-10,93.68176665375537
2022-03-11,94.62005045973137
2022-03-12,94.104005731514
2022-03-13,94.20012650845499
2022-03-14,93.73785121974994
2022-03-15,93.30335499231762
2022-03-16,92.99418286884898
2022-03-17,93.21631664048269
2022-03-18,92.73756801881922
2022-03-19,93.99332414439274
2022-03-20,93.09871684217323
2022-03-21,92.91184519801187
2022-03-22,92.4721141397377
2022-03-23,93.91909202409143
2022-03-24,94.115646800603
2022-03-25,95.14749134007164
2022-03-26,93.66193096703466
2022-03-27,93.92898123290392
2022-03-28,94.81861202852737
2022-03-29,94.9008960178028
2022-03-30,95.96637639286814
2022-03-31,95.44908794276776
2022-04-01,96.85843538295335
2022-04-02,99.1573335065726
2022-04-03,98.79449494613294
2022-04-04,98.34899242473217
2022-04-05,99.80237690184987
2022-04-06,101.38194904758058
2022-04-07,100.85908902042732
2022-04-08,100.43890220333145
2022-04-09,100.15711759447095
2022-04-10,98.81266708343666
2022-04-11,97.89401513695248
2022-04-12,96.8898743702004
2022-04-13,96.12207680509627
2022-04-14,96.0873919177095
2022-04-15,96.32160665024601
2022-04-16,97.87210714306009
2022-04-17,96.8737531023213
2022-04-18,97.85807550079788
2022-04-19,97.64408665657238
2022-04-20,97.59462294691994
2022-04-21,98.26944243908655
2022-04-22,97.14672041752425
2022-04-23,97.5291301637083
2022-04-24,97.69558237192136
2022-04-25,98.1880336359295
2022-04-26,98.47720227983733
2022-04-27,100.93250241974822
2022-04-28,100.2947624354969
2022-04-29,99.76376548049508
2022-04-30,99.14062495407032
2022-05-01,98.58514783491006
2022-05-02,97.94776070760355
2022-05-03,99.1367772387111
2022-05-04,100.55728148670096
2022-05-05,99.98653519295148
2022-05-06,99.15417961984726
2022-05-07,99.62559517623366
2022-05-08,99.07337213195268
2022-05-09,99.70630394970819
2022-05-10,99.90922697055949
2022-05-11,98.39348285556225
2022-05-12,99.94098805689232
2022-05-13,101.73686572998784
2022-05-14,101.12407703950346
2022-05-15,100.73637547956747
2022-05-16,101.02224087029238
2022-05-17,101.35669766027941
2022-05-18,102.01524193295224
2022-05-19,104.02544647171858
2022-05-20,103.84849924422453
2022-05-21,103.05020199968608
2022-05-22,101.67088277167156
2022-05-23,100.93995273172963
2022-05-24,100.90682575885583
2022-05-25,102.70138362237363
2022-05-26,102.18377232333745
2022-05-27,102.40756027497635
2022-05-28,102.3911373789036
2022-05-29,103.57953065235168
2022-05-30,106.1064630782253
2022-05-31,105.57559430530499
2022-06-01,105.08615486278676
2022-06-02,106.13031573985583
2022-06-03,106.81220722948214
2022-06-04,108.65891455521817
2022-06-05,109.24284274054415
2022-06-06,108.88355064975708
2022-06-07,109.4742054804494
2022-06-08,110.5829090610323
2022-06-09,111.40339124222967
2022-06-10,111.91066527333696
2022-06-11,112.97733996292612
2022-06-12,114.1466355533718
2022-06-13,115.52879454440932
2022-06-14,116.17750443199895
2022-06-15,116.01038635168211
2022-06-16,116.15710003811543
2022-06-17,117.36360900462378
2022-06-18,116.54667333363655
2022-06-19,116.91534664250945
2022-06-20,116.52200783018209
2022-06-21,116.55075265311692
2022-06-22,117.8292045157242
2022-06-23,118.02030358374411
2022-06-24,118.06674013190026
2022-06-25,116.70688399092035
2022-06-26,117.45313755694755
2022-06-27,118.09862173808864
2022-06-28,120.2618764613941
2022-06-29,119.95409822644109
2022-06-30,120.17324855410503
2022-07-01,120.42263223781579
2022-07-02,122.00008551757927
2022-07-03,121.90478998519231
2022-07-04,122.18381151096264
2022-07-05,122.79170802067918
2022-07-06,122.97831714383554
2022-07-07,122.53188352928501
2022-07-08,122.72597352218332
2022-07-09,123.7996052720431
2022-07-10,122.77308997263204
2022-07-11,122.90605964677891
2022-07-12,122.20593883183975
2022-07-13,123.40098546076459
2022-07-14,121.8777985559808
2022-07-15,121.31887670870923
2022-07-16,121.69608858377374
2022-07-17,123.26161261300808
2022-07-18,123.19586235193509
2022-07-19,122.64066282524189
2022-07-20,124.5218198946825
2022-07-21,123.07380599426625
